ID	COGID	CONCEPT	CONCEPTINSOURCE	DOCULECT	FORM	NOTE	PROTOSET	TOKENS	VALUE	SOURCE	ALIGNMENT	STRUCTURE	COGIDS
1716	5	*sol	sol	Tacana	ɽeti	None	160	ɽ   e   t   i	iřeti		ɽ   e   t   i	C 0 0 V 0 0 C 0 0 V	5
2835	322	*sombrero	sombrero	Cavinena	motiro	None	303	m   o   t   i   r   o	motiro		m   o   t   i   r   o	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	322
2833	322	*sombrero	sombrero	ProtoTakana	mutiɽu	None	303	m   u   t   i   ɽ   u	mutiřu		m   u   t   i   ɽ   u	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	322
2834	322	*sombrero	sombrero	Tacana	mutiru	None	303	m   u   t   i   r   u	mutiru		m   u   t   i   r   u	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	322
4524	488	*soplar	soplar	Cavinena	ho	None	479	h   o	ho-ha-		h   o	C 0 0 V	488
4525	488	*soplar	neblina	EseEjja	wo	None	479	w   o	wo-habo		w   o	C 0 0 V	488
4514	488	*soplar	soplar	ProtoTakana	wu	None	479	w   u	wu-		w   u	C 0 0 V	488
4523	488	*soplar	smoke	Reyesano	wo	None	479	w   o	wo-ndzo		w   o	C 0 0 V	488
4515	488	*soplar	soplar	Tacana	hu	None	479	h   u	hu-		h   u	C 0 0 V	488
1324	164	*subir	subir,arribar	Cavinena	tsora	None	122	t s   o   r   a	cora-		t s   o   r   a	C C 0 0 V 0 0 C 0 0 V	164
1326	164	*subir	arribar,subir	EseEjja	sowa	None	122	s   o   w   a	sowa-		s   o   w   a	C 0 0 V 0 0 C 0 0 V	164
1323	164	*subir	resurrected	Guariza	tʃua	None	122	t ʃ   u     a	chuatissa		t ʃ   u   -   a	C C 0 0 V 0 0 0 0 V	164
1329	164	*subir	subir	Huarayo	sua	None	122	s   u     a	sua-ti-~soa-ti-		s   u   -   a	C 0 0 V 0 0 0 0 V	164
1316	164	*subir	subir	ProtoTakana	ʈʂura	None	122	ʈ ʂ   u   r   a	c̣ura-		ʈ ʂ   u   r   a	C C 0 0 V 0 0 C 0 0 V	164
1317	164	*subir	subir	Tacana	ʈʂua	None	122	ʈ ʂ   u     a	cua-		ʈ ʂ   u   -   a	C C 0 0 V 0 0 0 0 V	164
376	53	*sucio	feo,sucio	Cavinena	asi	None	26	a   s   i	asi-kani		a   s   i	V 0 0 C 0 0 V	53
371	53	*sucio	sucio	ProtoTakana	azi	None	26	a   z   i	azi		a   z   i	V 0 0 C 0 0 V	53
372	53	*sucio	sucio	Tacana	aði	None	26	a   ð   i	adhi-da		a   ð   i	V 0 0 C 0 0 V	53
894	121	*sucio	mancha	Cavinena	bu	None	76	b   u	buhe	Armentia1887	b   u	C 0 0 V	121
900	121	*sucio	nube	EseEjja	bo	None	76	b   o	bo		b   o	C 0 0 V	121
901	121	*sucio	nube	Huarayo	bo	None	76	b   o	bo		b   o	C 0 0 V	121
891	121	*sucio	sucio	ProtoTakana	bu	None	76	b   u	bu-		b   u	C 0 0 V	121
892	121	*sucio	suciedad,nubo	Tacana	bu	None	76	b   u	bu-dhu		b   u	C 0 0 V	121
4425	480	*sudor,sudar	sudar	Cavinena	βeroro	None	470	β   e   r   o   r   o	weroro-		β   e   r   o   r   o	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	480
4422	480	*sudor,sudar	sudor,sudar	ProtoTakana	weruru	None	470	w   e   r   u   r   u	weruru		w   e   r   u   r   u	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	480
4423	480	*sudor,sudar	sudor	Tacana	βeu	None	470	β   e     u    	weu		β   e   -   u   -   -	C 0 0 V 0 0 0 0 V 0 0 0 0	480
1607	193	*sí	yes	Arasa	ehe	None	150	e   h   e	ehe		e   h   e	V 0 0 C 0 0 V	193
1603	193	*sí	sí	Cavinena	eʔe	None	150	e   ʔ   e	heh-eʔe		e   ʔ   e	V 0 0 C 0 0 V	193
1605	193	*sí	sí está bien	EseEjja	eʔe	None	150	e   ʔ   e	eʔe		e   ʔ   e	V 0 0 C 0 0 V	193
1602	193	*sí	yes	Maropa	ee	None	150	e     e	ee		e   -   e	V 0 0 0 0 V	193
1600	193	*sí	sí	ProtoTakana	eʔe	None	150	e   ʔ   e	eʔe		e   ʔ   e	V 0 0 C 0 0 V	193
1601	193	*sí	sí	Tacana	eʔe	None	150	e   ʔ   e	eʔe		e   ʔ   e	V 0 0 C 0 0 V	193
4241	456	*tabaco	tabaco	Cavinena	omaha	None	446	o   m   a   h   a	omaha		o   m   a   h   a	V 0 0 C 0 0 V 0 0 C 0 0 V	456
4240	456	*tabaco	tobacco	Maropa	umaθa	None	446	u   m   a   θ   a	umaθa	Heath1883	u   m   a   θ   a	V 0 0 C 0 0 V 0 0 C 0 0 V	456
4236	456	*tabaco	tabaco	ProtoTakana	umasa	None	446	u   m   a   s   a	umasa		u   m   a   s   a	V 0 0 C 0 0 V 0 0 C 0 0 V	456
4239	456	*tabaco	tobacco	Reyesano	maða	None	446	  m   a   ð   a	madha		-   m   a   ð   a	0 0 C 0 0 V 0 0 C 0 0 V	456
4237	456	*tabaco	tabaco	Tacana	umasa	None	446	u   m   a   s   a	umasa		u   m   a   s   a	V 0 0 C 0 0 V 0 0 C 0 0 V	456
2804	318	*tacuara,flauta	tacuara,flauta	Cavinena	mori	None	297	m   o   r   i	mori		m   o   r   i	C 0 0 V 0 0 C 0 0 V	318
2802	318	*tacuara,flauta	tacuara,flauta	ProtoTakana	muri	None	297	m   u   r   i	muri		m   u   r   i	C 0 0 V 0 0 C 0 0 V	318
2803	318	*tacuara,flauta	tacuara,flauta	Tacana	mui	None	297	m   u     i	mui		m   u   -   i	C 0 0 V 0 0 0 0 V	318
733	94	*también	seguido	Cavinena	dja	Kav forms may well not be cognate. While morphologically these forms resemble those of Takana and Eseʔexa, a different root may be involved. The correspondance Tak. bea : Kav. dya may then be quite fictional.	55	d   j   a	dyahotiʔi		d   j   a	C 0 0 C 0 0 V	94
720	94	*también	también	ProtoTakana	bea	None	55	b   e   a	bea...		b   e   a	C 0 0 V 0 0 V	94
721	94	*también	tapar	Tacana	bia	None	55	b   i   a	bia-teri-,bia-dunu-		b   i   a	C 0 0 V 0 0 V	94
340	51	*tapir	anta,tapir	Cavinena	awada	None	24	a   w   a   d   a	awada		a   w   a   d   a	V 0 0 C 0 0 V 0 0 C 0 0 V	51
339	51	*tapir	tapir	Maropa	awaʃa	None	24	a   w   a   ʃ   a	áhuánsha	Armentia1887	a   w   a   ʃ   a	V 0 0 C 0 0 V 0 0 C 0 0 V	51
336	51	*tapir	tapir	ProtoTakana	awada	None	24	a   w   a   d   a	awada		a   w   a   d   a	V 0 0 C 0 0 V 0 0 C 0 0 V	51
338	51	*tapir	tapir	Reyesano	awadʐa	None	24	a   w   a   d ʐ   a	awandza		a   w   a   d ʐ   a	V 0 0 C 0 0 V 0 0 C C 0 0 V	51
337	51	*tapir	anta	Tacana	awada	None	24	a   w   a   d   a	awada		a   w   a   d   a	V 0 0 C 0 0 V 0 0 C 0 0 V	51
1933	227	*tareche	loro	EseEjja	ʃeʃe	None	187	ʃ   e   ʃ   e	šeše		ʃ   e   ʃ   e	C 0 0 V 0 0 C 0 0 V	227
1931	227	*tareche	tareche	ProtoTakana	ʃeʃe	None	187	ʃ   e   ʃ   e	jeje		ʃ   e   ʃ   e	C 0 0 V 0 0 C 0 0 V	227
1932	227	*tareche	tareche (loro)	Tacana	ɽeɽe	None	187	ɽ   e   ɽ   e	řeře		ɽ   e   ɽ   e	C 0 0 V 0 0 C 0 0 V	227
1287	159	*tatú	tatú	Cavinena	tsodi	None	117	t s   o   d   i	codi		t s   o   d   i	C C 0 0 V 0 0 C 0 0 V	159
1290	159	*tatú	pejichi	EseEjja	soʔi	None	117	s   o   ʔ   i	soʔi-pa		s   o   ʔ   i	C 0 0 V 0 0 C 0 0 V	159
1282	159	*tatú	tatú	ProtoTakana	ʈʂudi	*cu1+di?	117	ʈ ʂ   u   d   i	c̣udi		ʈ ʂ   u   d   i	C C 0 0 V 0 0 C 0 0 V	159
1286	159	*tatú	armadillo	Reyesano	tʃodzi	None	117	t ʃ   o   d z   i	čondzi		t ʃ   o   d z   i	C C 0 0 V 0 0 C C 0 0 V	159
1283	159	*tatú	tatú	Tacana	ʈʂudi	None	117	ʈ ʂ   u   d   i	cudi		ʈ ʂ   u   d   i	C C 0 0 V 0 0 C 0 0 V	159
1999	233	*techo	techo,cabellete	Cavinena	kama	None	203	k   a   m   a	e-kama-wa		k   a   m   a	C 0 0 V 0 0 C 0 0 V	233
2000	233	*techo	techo	EseEjja	hama	None	203	h   a   m   a	e-hama-ko		h   a   m   a	C 0 0 V 0 0 C 0 0 V	233
1998	233	*techo	techo	ProtoTakana	kama	None	203	k   a   m   a	kama-		k   a   m   a	C 0 0 V 0 0 C 0 0 V	233
1227	152	*tejer	tejer	EseEjja	sipi	None	110	s   i   p   i	sipi-		s   i   p   i	C 0 0 V 0 0 C 0 0 V	152
1229	152	*tejer	tejer	Huarayo	sipi	None	110	s   i   p   i	sipi-		s   i   p   i	C 0 0 V 0 0 C 0 0 V	152
1225	152	*tejer	tejer	ProtoTakana	ʈʂipi	None	110	ʈ ʂ   i   p   i	c̣ipi-		ʈ ʂ   i   p   i	C C 0 0 V 0 0 C 0 0 V	152
1226	152	*tejer	techar	Tacana	ʈʂipi	None	110	ʈ ʂ   i   p   i	cipi-		ʈ ʂ   i   p   i	C C 0 0 V 0 0 C 0 0 V	152
65	42	*terminar,*acabar	contradicción	Cavinena	ape	None	1	a   p   e	ape-	Armentia1887	a   p   e	V 0 0 C 0 0 V	42
60	42	*terminar,*acabar	terminar,acabar	ProtoTakana	ape	see also *pe	1	a   p   e	ape		a   p   e	V 0 0 C 0 0 V	42
61	42	*terminar,*acabar	terminar,acabar	Tacana	ape	None	1	a   p   e	ape-		a   p   e	V 0 0 C 0 0 V	42
177	31	*teta	leche,ubre	Cavinena	atso	None	6	a   t s   o	aco-na		a   t s   o	V 0 0 C C 0 0 V	31
176	31	*teta	breasts	Maropa	atʂu	None	6	a   t ʂ   u	atru	Heath1883	a   t ʂ   u	V 0 0 C C 0 0 V	31
170	31	*teta	teta	ProtoTakana	aʈʂu	None	6	a   ʈ ʂ   u	ac̣u		a   ʈ ʂ   u	V 0 0 C C 0 0 V	31
175	31	*teta	breast	Reyesano	atso	None	6	a   t s   o	aco		a   t s   o	V 0 0 C C 0 0 V	31
171	31	*teta	teta	Tacana	aʈʂu	None	6	a   ʈ ʂ   u	acu		a   ʈ ʂ   u	V 0 0 C C 0 0 V	31
2936	334	*tierno,chico	chico,tierno	Cavinena	nana	None	310	n   a   n   a	nana-da		n   a   n   a	C 0 0 V 0 0 C 0 0 V	334
2932	334	*tierno,chico	tierno,chico	ProtoTakana	nana	None	310	n   a   n   a	nana		n   a   n   a	C 0 0 V 0 0 C 0 0 V	334
2933	334	*tierno,chico	tierno	Tacana	nana	None	310	n   a   n   a	e-nana		n   a   n   a	C 0 0 V 0 0 C 0 0 V	334
2626	305	*tierra	pot de terre	Arasa	mesi	None	281	m   e   s   i	m{e/ä}si		m   e   s   i	C 0 0 V 0 0 C 0 0 V	305
2624	305	*tierra	tierra	Cavinena	metʃi	None	281	m   e   t ʃ   i	meči		m   e   t ʃ   i	C 0 0 V 0 0 C C 0 0 V	305
2623	305	*tierra	earth	Maropa	metʂi	None	281	m   e   t ʂ   i	métri	Heath1883	m   e   t ʂ   i	C 0 0 V 0 0 C C 0 0 V	305
2620	305	*tierra	tierra	ProtoTakana	meʈʂi	None	281	m   e   ʈ ʂ   i	mec̣i		m   e   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	305
2622	305	*tierra	earth	Reyesano	metsi	None	281	m   e   t s   i	meci		m   e   t s   i	C 0 0 V 0 0 C C 0 0 V	305
2621	305	*tierra	estuco (tierra blanca usada como estuco)	Tacana	meʈʂi	None	281	m   e   ʈ ʂ   i	meci		m   e   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	305
4262	460	*tierra	tierra	Araona	ua	None	450	u     a	eua		u   -   a	V 0 0 0 0 V	460
4266	460	*tierra	cueva	Cavinena	uwa	None	450	u   w   a	uwa-kani	Armentia1887	u   w   a	V 0 0 C 0 0 V	460
4270	460	*tierra	enterrar	EseEjja	owa	None	450	o   w   a	owa-hea-		o   w   a	V 0 0 C 0 0 V	460
4261	460	*tierra	tierra	Maropa	uga	None	450	u   g   a	eugua	Cardús1886	u   g   a	V 0 0 C 0 0 V	460
4259	460	*tierra	tierra	ProtoTakana	uwa	cf. *awa, *wuyu	450	u   w   a	uwa		u   w   a	V 0 0 C 0 0 V	460
4260	460	*tierra	earth	Reyesano	owa	None	450	o   w   a	e-owa		o   w   a	V 0 0 C 0 0 V	460
2632	306	*tierra,arena	tierra	Araona	meɽi	None	281	m   e   ɽ   i	mezi		m   e   ɽ   i	C 0 0 V 0 0 C 0 0 V	306
2639	306	*tierra,arena	sand	Arasa	meʃi	None	281	m   e   ʃ   i	méši		m   e   ʃ   i	C 0 0 V 0 0 C 0 0 V	306
2633	306	*tierra,arena	arena,playa	Cavinena	mehi	None	281	m   e   h   i	mehi-hi		m   e   h   i	C 0 0 V 0 0 C 0 0 V	306
2635	306	*tierra,arena	tierra	EseEjja	meʃi	None	281	m   e   ʃ   i	meši		m   e   ʃ   i	C 0 0 V 0 0 C 0 0 V	306
2627	306	*tierra,arena	tierra,arena	ProtoTakana	meʃi	None	281	m   e   ʃ   i	meji		m   e   ʃ   i	C 0 0 V 0 0 C 0 0 V	306
2631	306	*tierra,arena	sand	Reyesano	meʃi	None	281	m   e   ʃ   i	mešiši		m   e   ʃ   i	C 0 0 V 0 0 C 0 0 V	306
2628	306	*tierra,arena	tierra	Tacana	meɽi	None	281	m   e   ɽ   i	meři		m   e   ɽ   i	C 0 0 V 0 0 C 0 0 V	306
1627	194	*tigre	tigre (jaguar)	Cavinena	iba	None	152	i   b   a	iba		i   b   a	V 0 0 C 0 0 V	194
1631	194	*tigre	tigre	EseEjja	iba	None	152	i   b   a	ibiá		i   b   a	V 0 0 C 0 0 V	194
1633	194	*tigre	tigre	Huarayo	iba	None	152	i   b   a	ibá		i   b   a	V 0 0 C 0 0 V	194
1626	194	*tigre	jaguar	Maropa	im.ba	/imba/ from Cardús, /ínpa/ Nordenskiöld	152	i   m . b   a	imba,ínpa	Cardús1886 Nordenskiöld1905	i   m . b   a	V 0 0 C 0 C 0 0 V	194
1623	194	*tigre	tigre	ProtoTakana	iba	None	152	i   b   a	iba		i   b   a	V 0 0 C 0 0 V	194
1625	194	*tigre	jaguar	Reyesano	im.ba	None	152	i   m . b   a	imba		i   m . b   a	V 0 0 C 0 C 0 0 V	194
1624	194	*tigre	tigre	Tacana	iba	None	152	i   b   a	iba		i   b   a	V 0 0 C 0 0 V	194
2147	252	*tigrecillo	tejón	Cavinena	kori	None	225	k   o   r   i	ho-kori		k   o   r   i	C 0 0 V 0 0 C 0 0 V	252
2148	252	*tigrecillo	tigrecillo	EseEjja	xowi	None	225	x   o   w   i	xowi		x   o   w   i	C 0 0 V 0 0 C 0 0 V	252
2146	252	*tigrecillo	jaguar	Mabenaro	huli	None	225	h   u   l   i	huli		h   u   l   i	C 0 0 V 0 0 C 0 0 V	252
2144	252	*tigrecillo	tigrecillo	ProtoTakana	kuɽi	None	225	k   u   ɽ   i	kuři		k   u   ɽ   i	C 0 0 V 0 0 C 0 0 V	252
2145	252	*tigrecillo	tigrecillo	Tacana	huri	None	225	h   u   r   i	huri		h   u   r   i	C 0 0 V 0 0 C 0 0 V	252
3488	522	*tirar,jalar	jalar	EseEjja	jije	None	372	j   i   j   e	xeki-yiye-		j   i   j   e	C 0 0 V 0 0 C 0 0 V	522
3484	522	*tirar,jalar	tirar,jalar	ProtoTakana	ɽiɽe	None	372	ɽ   i   ɽ   e	řiře		ɽ   i   ɽ   e	C 0 0 V 0 0 C 0 0 V	522
3485	522	*tirar,jalar	jalar (llevar de tiro),tirar con cordel	Tacana	rire	Concept 'tirar con cordel' taken from Armentia	372	r   i   r   e	rire-		r   i   r   e	C 0 0 V 0 0 C 0 0 V	522
4400	475	*toco	toco,banco	Cavinena	wari	None	466	w   a   r   i	wari		w   a   r   i	C 0 0 V 0 0 C 0 0 V	475
4398	475	*toco	toco	ProtoTakana	wari	None	466	w   a   r   i	wari		w   a   r   i	C 0 0 V 0 0 C 0 0 V	475
4399	475	*toco	asiento,toco	Tacana	wai	None	466	w   a     i	wai		w   a   -   i	C 0 0 V 0 0 0 0 V	475
1747	202	*tomar,beber	drink	Araona	idi	None	161	i   d   i	eidi		i   d   i	V 0 0 C 0 0 V	202
1756	202	*tomar,beber	drink	Arasa	iʃi	None	161	i   ʃ   i	éiši		i   ʃ   i	V 0 0 C 0 0 V	202
1748	202	*tomar,beber	tomar,beber	Cavinena	ihi	None	161	i   h   i	ihi-		i   h   i	V 0 0 C 0 0 V	202
1752	202	*tomar,beber	tomar,chupar	EseEjja	iʃi	None	161	i   ʃ   i	iši-		i   ʃ   i	V 0 0 C 0 0 V	202
1753	202	*tomar,beber	tomar,chupar,beber	Huarayo	iʃi	None	161	i   ʃ   i	iši-		i   ʃ   i	V 0 0 C 0 0 V	202
1745	202	*tomar,beber	chicha	Maropa	itʃi	None	161	i   t ʃ   i	ichi	Cardús1886	i   t ʃ   i	V 0 0 C C 0 0 V	202
1735	202	*tomar,beber	tomar,beber	ProtoTakana	iʃi	None	161	i   ʃ   i	iji-		i   ʃ   i	V 0 0 C 0 0 V	202
1743	202	*tomar,beber	corn drink	Reyesano	iʃi	None	161	i   ʃ   i	e-iši		i   ʃ   i	V 0 0 C 0 0 V	202
1736	202	*tomar,beber	chicha	Tacana	iɽi	None	161	i   ɽ   i	e-iři		i   ɽ   i	V 0 0 C 0 0 V	202
1399	174	*tortuga,peta	tortuga,peta	Cavinena	dati	None	132	d   a   t   i	dati		d   a   t   i	C 0 0 V 0 0 C 0 0 V	174
1400	174	*tortuga,peta	peta del monte	EseEjja	daki	None	132	d   a   k   i	daki-ai		d   a   k   i	C 0 0 V 0 0 C 0 0 V	174
1402	174	*tortuga,peta	tortuga de tierra)	Huarayo	daki	cf. War (Fast) datiai 'turtle' | All Čamic forms < *dati+ari	132	d   a   k   i	daki-ai		d   a   k   i	C 0 0 V 0 0 C 0 0 V	174
1398	174	*tortuga,peta	tortoise	Maropa	ɽati	None	132	ɽ   a   t   i	dráti	Heath1883	ɽ   a   t   i	C 0 0 V 0 0 C 0 0 V	174
1391	174	*tortuga,peta	tortuga,peta	ProtoTakana	dati	None	132	d   a   t   i	dati		d   a   t   i	C 0 0 V 0 0 C 0 0 V	174
1397	174	*tortuga,peta	turtle	Reyesano	ⁿzati	None	132	ⁿ z   a   t   i	ndzati		ⁿ z   a   t   i	0 C 0 0 V 0 0 C 0 0 V	174
1392	174	*tortuga,peta	tortuga,peta	Tacana	dati	None	132	d   a   t   i	dati		d   a   t   i	C 0 0 V 0 0 C 0 0 V	174
668	90	*tostar	tostar,freir	Cavinena	baho	None	51	b   a   h   o	baho-		b   a   h   o	C 0 0 V 0 0 C 0 0 V	90
665	90	*tostar	tostar	ProtoTakana	bazu	None	51	b   a   z   u	bazu		b   a   z   u	C 0 0 V 0 0 C 0 0 V	90
666	90	*tostar	tostar	Tacana	baðu	None	51	b   a   ð   u	badhu-		b   a   ð   u	C 0 0 V 0 0 C 0 0 V	90
2092	244	*traer	traer	Cavinena	keti	None	216	k   e   t   i	keti-		k   e   t   i	C 0 0 V 0 0 C 0 0 V	244
2094	244	*traer	traer	EseEjja	heki	None	216	h   e   k   i	heki-		h   e   k   i	C 0 0 V 0 0 C 0 0 V	244
2101	244	*traer	traer	Huarayo	heti	None	216	h   e   t   i	heti-		h   e   t   i	C 0 0 V 0 0 C 0 0 V	244
2090	244	*traer	traer	ProtoTakana	keti	None	216	k   e   t   i	keti-		k   e   t   i	C 0 0 V 0 0 C 0 0 V	244
2091	244	*traer	traer	Tacana	heti	None	216	h   e   t   i	heti-		h   e   t   i	C 0 0 V 0 0 C 0 0 V	244
3457	516	*traer	arrastrar,jalar	Cavinena	re	None	368	r   e	re-pe-		r   e	C 0 0 V	516
3458	516	*traer	traer	EseEjja	je	cognate?	368	j   e	ye-		j   e	C 0 0 V	516
3456	516	*traer	traer	ProtoTakana	ɽe	None	368	ɽ   e	ře-		ɽ   e	C 0 0 V	516
82	26	*transitivizing suffix	transitivizing suffix	Cavinena	a	None	2	a	-a(-)		a	V	26
83	26	*transitivizing suffix	transitivizing suffix	EseEjja	a	None	2	a	-a(-)		a	V	26
84	26	*transitivizing suffix	transitivizing suffix	Huarayo	a	None	3	a	-a(-)		a	V	26
79	26	*transitivizing suffix	transitivizing suffix	ProtoTakana	a	equal or related to *a1	2	a	a		a	V	26
81	26	*transitivizing suffix	transitivizing suffix	Reyesano	a	None	2	a	-a(-)		a	V	26
80	26	*transitivizing suffix	transitivizing suffix	Tacana	a	None	2	a	-a(-)		a	V	26
3395	21	*transivitizing (and instrumental) suffix, mainly pronominal	transivitizing (and instrumental) suffix, mainly pronominal	Cavinena	ra	None	361	r   a	-ra		r   a	C 0 0 V	21
3396	21	*transivitizing (and instrumental) suffix, mainly pronominal	transivitizing (and instrumental) suffix, mainly pronominal	EseEjja	a	None	361	  a	-(y)a		-   a	0 0 V	21
3397	21	*transivitizing (and instrumental) suffix, mainly pronominal	transivitizing (and instrumental) suffix, mainly pronominal	Huarayo	a	None	361	  a	-a		-   a	0 0 V	21
3393	21	*transivitizing (and instrumental) suffix, mainly pronominal	transivitizing (and instrumental) suffix, mainly pronominal	ProtoTakana	ra	None	361	r   a	-ra		r   a	C 0 0 V	21
3394	21	*transivitizing (and instrumental) suffix, mainly pronominal	transivitizing (and instrumental) suffix, mainly pronominal	Tacana	a	None	361	  a	-a		-   a	0 0 V	21
4017	440	*tronar	tronar	Cavinena	tiri	None	428	t   i   r   i	tiri-ti-		t   i   r   i	C 0 0 V 0 0 C 0 0 V	440
4015	440	*tronar	dance	Maropa	tiri	None	428	t   i   r   i	tiritiri	Heath1883	t   i   r   i	C 0 0 V 0 0 C 0 0 V	440
4009	440	*tronar	tronar	ProtoTakana	tiɽi	None	428	t   i   ɽ   i	tiři		t   i   ɽ   i	C 0 0 V 0 0 C 0 0 V	440
4014	440	*tronar	thunder	Reyesano	tiri	None	428	t   i   r   i	e-tiri-dha		t   i   r   i	C 0 0 V 0 0 C 0 0 V	440
4010	440	*tronar	bailar	Tacana	tiri	None	428	t   i   r   i	tiri-tiri-		t   i   r   i	C 0 0 V 0 0 C 0 0 V	440
3915	428	*tronco,pierna	canoero	Cavinena	tibu	None	420	t   i   b   u	e-tibu-ma-ki	Armentia1887	t   i   b   u	C 0 0 V 0 0 C 0 0 V	428
3916	428	*tronco,pierna	tobillo	EseEjja	kibo	None	420	k   i   b   o	e-kiʔbo		k   i   b   o	C 0 0 V 0 0 C 0 0 V	428
3917	428	*tronco,pierna	pierna	Huarayo	tibo	None	420	t   i   b   o	e-tibo~e-kibo		t   i   b   o	C 0 0 V 0 0 C 0 0 V	428
3909	428	*tronco,pierna	tronco,pierna	ProtoTakana	tibu	None	420	t   i   b   u	tibu		t   i   b   u	C 0 0 V 0 0 C 0 0 V	428
3910	428	*tronco,pierna	upper arm	Reyesano	tim.bo	None	420	t   i   m . b   o	e-mbai-timbo		t   i   m . b   o	C 0 0 V 0 0 C 0 C 0 0 V	428
957	126	*tucandera	tucandera	Cavinena	bona	None	81	b   o   n   a	bona		b   o   n   a	C 0 0 V 0 0 C 0 0 V	126
955	126	*tucandera	tucandera	ProtoTakana	buna	None	81	b   u   n   a	buna		b   u   n   a	C 0 0 V 0 0 C 0 0 V	126
956	126	*tucandera	tucandera (hormiga grande qui pica fuerte)	Tacana	buna	None	81	b   u   n   a	buna		b   u   n   a	C 0 0 V 0 0 C 0 0 V	126
1307	162	*tucán	tucán	Cavinena	tsokʷe	None	120	t s   o   k ʷ   e	cokwe		t s   o   k ʷ   e	C C 0 0 V 0 0 C 0 0 0 V	162
1308	162	*tucán	tucán	EseEjja	sokʷe	None	120	s   o   k ʷ   e	sokwé~sokwe		s   o   k ʷ   e	C 0 0 V 0 0 C 0 0 0 V	162
1305	162	*tucán	tucán	ProtoTakana	ʈʂukʷe	None	120	ʈ ʂ   u   k ʷ   e	c̣ukwe		ʈ ʂ   u   k ʷ   e	C C 0 0 V 0 0 C 0 0 0 V	162
1306	162	*tucán	tucán	Tacana	ʈʂukʷe	<tsucue> | equals/cuke/or loan?	120	ʈ ʂ   u   k ʷ   e	cukwe	Armentia1887	ʈ ʂ   u   k ʷ   e	C C 0 0 V 0 0 C 0 0 0 V	162
3253	366	*tucán	tucán	EseEjja	piʃa	None	346	p   i   ʃ   a	piša		p   i   ʃ   a	C 0 0 V 0 0 C 0 0 V	366
3250	366	*tucán	tucán	ProtoTakana	piʈʂa	or *pija | loan?	346	p   i   ʈ ʂ   a	pica		p   i   ʈ ʂ   a	C 0 0 V 0 0 C C 0 0 V	366
3252	366	*tucán	toucan	Reyesano	pila	None	346	p   i   l   a	pila		p   i   l   a	C 0 0 V 0 0 C 0 0 V	366
3251	366	*tucán	tucán pequeño	Tacana	piʈʂa	piřa?	346	p   i   ʈ ʂ   a	pica		p   i   ʈ ʂ   a	C 0 0 V 0 0 C C 0 0 V	366
3175	356	*tuerto,gris	color café,gris	Cavinena	pasa	None	336	p   a   s   a	pasa		p   a   s   a	C 0 0 V 0 0 C 0 0 V	356
3171	356	*tuerto,gris	tuerto,gris	ProtoTakana	paza	None	336	p   a   z   a	paza		p   a   z   a	C 0 0 V 0 0 C 0 0 V	356
3172	356	*tuerto,gris	ciego,tuerto	Tacana	paða	Concept 'tuerto' taken from Armentia	336	p   a   ð   a	padha		p   a   ð   a	C 0 0 V 0 0 C 0 0 V	356
2360	271	*tumbar	tumbar,hachear	Cavinena	kʷere	None	245	k ʷ   e   r   e	kwere-		k ʷ   e   r   e	C 0 0 0 V 0 0 C 0 0 V	271
2361	271	*tumbar	pegar,castigar	EseEjja	kʷea	None	245	k ʷ   e     a	kweá-		k ʷ   e   -   a	C 0 0 0 V 0 0 0 0 V	271
2358	271	*tumbar	tumbar	ProtoTakana	kʷere	None	245	k ʷ   e   r   e	kwere		k ʷ   e   r   e	C 0 0 0 V 0 0 C 0 0 V	271
2359	271	*tumbar	tumbar,hachear	Tacana	ke	None	245	k   e    	ke-		k   e   -   -	C 0 0 V 0 0 0 0	271
2946	336	*turiro	turiro	ProtoTakana	nawama	None	312	n   a   w   a   m   a	nawama		n   a   w   a   m   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	336
2949	336	*turiro	termine	Reyesano	nawama	None	312	n   a   w   a   m   a	nawama		n   a   w   a   m   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	336
2947	336	*turiro	turiro,comején	Tacana	nawama	None	312	n   a   w   a   m   a	nawama		n   a   w   a   m   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	336
1381	172	*tábano	tábano grande	Cavinena	dakanabo	None	130	d   a   k   a   n   a   b   o	dakanabo		d   a   k   a   n   a   b   o	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	172
1379	172	*tábano	tábano	ProtoTakana	dakanabu	None	130	d   a   k   a   n   a   b   u	dakanabu		d   a   k   a   n   a   b   u	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	172
